shop_id,product_id,transaction_type,quantity,unit_price,total_amount,transaction_time,payment_method
5,104,SALE,10,320.0,3200.0,2023-02-16,UPI
12,40,SALE,3,281.32,843.96,2023-03-26,CASH
30,180,SALE,1,56.79,56.79,2023-05-20,UPI
5,49,SALE,10,58.13,581.3,2023-09-14,UPI
39,20,SALE,2,397.12,794.24,2023-11-09,CARD
36,187,SALE,4,391.8,1567.2,2023-07-17,UPI
14,56,SALE,3,115.82,347.46,2023-07-16,CARD
26,200,SALE,3,307.37,922.11,2023-01-10,CARD
44,113,SALE,7,322.54,2257.78,2023-05-03,CARD
25,29,SALE,10,201.26,2012.6,2023-05-22,CARD
48,79,SALE,7,328.73,2301.11,2023-09-28,UPI
43,27,SALE,2,118.23,236.46,2023-01-14,CASH
10,109,SALE,1,111.75,111.75,2023-11-09,CARD
3,141,SALE,1,383.54,383.54,2023-03-21,CARD
43,176,SALE,9,213.08,1917.72,2023-08-25,UPI
41,186,SALE,5,219.09,1095.45,2023-07-27,CASH
28,43,SALE,8,318.31,2546.48,2023-10-21,CARD
17,35,SALE,4,486.38,1945.52,2023-10-08,CARD
10,176,SALE,8,236.95,1895.6,2023-02-28,UPI
10,19,SALE,5,99.24,496.2,2023-08-19,UPI
41,16,SALE,9,89.93,809.37,2023-03-17,CASH
46,177,SALE,2,372.35,744.7,2023-09-05,CARD
35,109,SALE,2,119.08,238.16,2023-02-25,UPI
49,144,SALE,9,17.45,157.05,2023-02-25,UPI
42,16,SALE,9,82.36,741.24,2023-09-12,CASH
23,114,SALE,6,229.31,1375.86,2023-08-31,CARD
22,141,SALE,6,346.43,2078.58,2023-10-27,CASH
37,149,SALE,3,33.53,100.59,2023-11-07,UPI
17,137,SALE,2,450.55,901.1,2023-05-11,UPI
17,8,SALE,8,230.94,1847.52,2023-04-28,CASH
18,125,SALE,4,107.18,428.72,2023-05-29,CARD
24,178,SALE,9,19.48,175.32,2023-10-29,UPI
28,150,SALE,2,319.25,638.5,2023-04-21,CASH
42,157,SALE,5,412.39,2061.95,2023-11-26,CASH
7,193,SALE,1,67.12,67.12,2023-09-24,CARD
28,81,SALE,2,211.38,422.76,2023-03-04,CARD
26,69,SALE,6,186.56,1119.36,2023-12-04,CARD
7,122,SALE,6,254.66,1527.96,2023-04-02,CARD
19,9,SALE,2,514.13,1028.26,2023-04-26,CASH
49,153,SALE,4,213.54,854.16,2023-12-18,UPI
20,28,SALE,6,458.9,2753.4,2023-02-14,CASH
7,113,SALE,1,337.84,337.84,2023-03-01,UPI
6,11,SALE,9,166.93,1502.37,2023-11-28,CARD
5,148,SALE,7,42.71,298.97,2023-03-26,CARD
9,129,SALE,3,170.16,510.48,2023-05-30,UPI
15,103,SALE,8,135.94,1087.52,2023-05-09,CARD
24,158,SALE,9,237.33,2135.97,2023-12-29,CASH
18,81,SALE,9,219.55,1975.95,2023-11-06,CARD
24,182,SALE,3,367.69,1103.07,2023-10-01,CASH
45,124,SALE,7,317.58,2223.06,2023-10-27,UPI
40,147,SALE,3,266.42,799.26,2023-11-29,CASH
49,92,SALE,3,189.09,567.27,2023-02-27,UPI
35,4,SALE,5,339.87,1699.35,2023-02-25,CARD
28,11,SALE,8,166.08,1328.64,2023-04-22,CARD
27,10,SALE,6,405.56,2433.36,2023-03-12,CASH
22,111,SALE,9,333.87,3004.83,2023-08-02,CASH
32,182,SALE,2,345.07,690.14,2023-02-02,CASH
50,151,SALE,1,327.69,327.69,2023-04-17,CARD
22,44,SALE,8,182.86,1462.88,2023-08-01,UPI
17,106,SALE,10,534.68,5346.8,2023-06-27,CASH
48,92,SALE,7,172.07,1204.49,2023-05-05,CASH
21,71,SALE,6,376.28,2257.68,2023-03-09,CARD
26,4,SALE,1,389.17,389.17,2023-10-11,CARD
14,167,SALE,5,185.34,926.7,2023-10-31,CARD
5,112,SALE,8,442.47,3539.76,2023-12-11,CARD
23,118,SALE,6,280.29,1681.74,2023-05-20,CASH
17,94,SALE,8,212.72,1701.76,2023-07-16,CASH
30,194,SALE,10,116.66,1166.6,2023-01-15,CASH
36,5,SALE,1,71.32,71.32,2023-08-20,CASH
8,189,SALE,6,85.94,515.64,2023-09-20,UPI
36,180,SALE,4,53.74,214.96,2023-08-30,CARD
20,98,SALE,2,206.35,412.7,2023-02-27,CARD
36,85,SALE,1,346.08,346.08,2023-12-22,CASH
13,120,SALE,5,227.19,1135.95,2023-01-26,UPI
1,116,SALE,8,457.93,3663.44,2023-03-26,UPI
47,48,SALE,9,194.7,1752.3,2023-03-29,UPI
4,152,SALE,5,460.46,2302.3,2023-08-16,CARD
48,160,SALE,9,341.61,3074.49,2023-11-12,CARD
15,144,SALE,4,18.03,72.12,2023-11-26,CASH
6,57,SALE,1,127.92,127.92,2023-08-25,CARD
27,52,SALE,8,176.12,1408.96,2023-02-05,UPI
21,126,SALE,4,177.78,711.12,2023-07-06,UPI
41,52,SALE,10,154.27,1542.7,2023-09-27,CARD
9,173,SALE,9,223.04,2007.36,2023-04-08,CARD
26,71,SALE,2,440.48,880.96,2023-03-21,CARD
29,69,SALE,6,197.58,1185.48,2023-09-11,CASH
46,182,SALE,6,370.26,2221.56,2023-12-28,CASH
49,7,SALE,4,278.37,1113.48,2023-04-21,UPI
12,39,SALE,9,120.35,1083.15,2023-02-11,UPI
13,91,SALE,7,42.32,296.24,2023-03-26,CASH
46,118,SALE,9,310.3,2792.7,2023-04-24,CARD
35,184,SALE,7,419.22,2934.54,2023-06-17,UPI
29,80,SALE,8,271.04,2168.32,2023-04-02,UPI
8,107,SALE,4,485.28,1941.12,2023-05-15,CASH
44,48,SALE,6,192.11,1152.66,2023-09-20,CARD
33,181,SALE,5,216.73,1083.65,2023-03-06,CARD
14,24,SALE,2,486.98,973.96,2023-06-06,CASH
48,142,SALE,3,433.55,1300.65,2023-05-07,CARD
2,116,SALE,4,406.42,1625.68,2023-01-24,CARD
21,85,SALE,2,379.39,758.78,2023-10-31,UPI
40,39,SALE,2,125.87,251.74,2023-07-29,CARD
15,98,SALE,4,211.78,847.12,2023-11-02,CASH
4,57,SALE,3,143.81,431.43,2023-08-27,CASH
42,43,SALE,7,288.8,2021.6,2023-04-09,CASH
9,50,SALE,7,48.47,339.29,2023-01-04,CARD
35,106,SALE,4,498.52,1994.08,2023-01-01,UPI
41,65,SALE,7,154.44,1081.08,2023-02-20,CARD
13,96,SALE,8,269.84,2158.72,2023-03-06,CASH
41,64,SALE,1,124.66,124.66,2023-08-14,CASH
14,180,SALE,9,59.46,535.14,2023-07-02,CASH
10,87,SALE,5,71.22,356.1,2023-03-23,CARD
31,26,SALE,9,30.38,273.42,2023-05-20,CASH
1,135,SALE,10,39.9,399.0,2023-04-19,CASH
41,75,SALE,6,368.75,2212.5,2023-07-03,CASH
29,135,SALE,7,40.13,280.91,2023-01-26,CARD
1,174,SALE,7,351.28,2458.96,2023-10-16,UPI
18,96,SALE,7,251.66,1761.62,2023-10-09,CASH
14,78,SALE,3,341.01,1023.03,2023-06-13,UPI
28,72,SALE,6,132.46,794.76,2023-05-31,CASH
47,11,SALE,2,153.6,307.2,2023-12-22,UPI
37,167,SALE,1,190.4,190.4,2023-05-24,UPI
22,194,SALE,3,126.7,380.1,2023-04-06,UPI
6,88,SALE,3,68.05,204.15,2023-09-18,CARD
39,186,SALE,10,210.08,2100.8,2023-10-22,CASH
15,151,SALE,3,299.89,899.67,2023-01-28,CARD
14,138,SALE,4,193.35,773.4,2023-08-24,CASH
32,45,SALE,4,334.05,1336.2,2023-11-08,UPI
17,157,SALE,6,425.84,2555.04,2023-05-19,UPI
37,69,SALE,2,190.21,380.42,2023-08-03,CARD
27,113,SALE,8,321.86,2574.88,2023-07-21,CARD
32,112,SALE,9,398.69,3588.21,2023-07-12,CASH
11,183,SALE,3,384.47,1153.41,2023-11-23,UPI
31,59,SALE,9,290.1,2610.9,2023-08-31,CASH
4,165,SALE,6,339.24,2035.44,2023-06-29,CASH
8,4,SALE,10,390.0,3900.0,2023-07-14,CARD
46,165,SALE,10,360.53,3605.3,2023-10-18,CASH
20,141,SALE,4,339.53,1358.12,2023-12-24,CARD
8,11,SALE,8,140.34,1122.72,2023-06-01,UPI
20,30,SALE,9,110.59,995.31,2023-07-16,UPI
40,199,SALE,7,328.68,2300.76,2023-12-06,CARD
10,29,SALE,5,174.3,871.5,2023-02-18,CARD
12,66,SALE,2,154.84,309.68,2023-04-01,CARD
13,82,SALE,10,261.47,2614.7,2023-04-11,UPI
48,33,SALE,7,215.47,1508.29,2023-08-09,CASH
11,103,SALE,1,125.46,125.46,2023-02-06,UPI
35,157,SALE,1,464.76,464.76,2023-02-09,CARD
33,57,SALE,5,138.75,693.75,2023-05-19,CASH
7,57,SALE,10,130.15,1301.5,2023-06-17,UPI
12,151,SALE,10,344.06,3440.6,2023-10-13,UPI
38,177,SALE,6,349.04,2094.24,2023-04-27,CASH
16,108,SALE,4,338.57,1354.28,2023-04-10,CARD
50,41,SALE,7,104.06,728.42,2023-01-22,CASH
9,119,SALE,6,321.78,1930.68,2023-11-09,CASH
28,158,SALE,10,223.08,2230.8,2023-01-25,CASH
6,60,SALE,7,118.65,830.55,2023-08-10,CASH
50,166,SALE,2,309.01,618.02,2023-12-04,CARD
9,182,SALE,3,347.75,1043.25,2023-03-27,CASH
35,49,SALE,9,52.71,474.39,2023-04-01,UPI
6,94,SALE,6,185.78,1114.68,2023-10-10,UPI
33,80,SALE,1,247.83,247.83,2023-10-07,CARD
41,115,SALE,10,394.12,3941.2,2023-08-04,UPI
34,136,SALE,5,376.89,1884.45,2023-05-03,CARD
25,45,SALE,4,313.91,1255.64,2023-11-13,UPI
38,190,SALE,3,291.87,875.61,2023-07-25,UPI
14,119,SALE,5,293.4,1467.0,2023-07-20,CASH
16,199,SALE,4,342.29,1369.16,2023-12-11,UPI
19,144,SALE,1,18.87,18.87,2023-07-30,UPI
46,72,SALE,5,155.05,775.25,2023-01-03,CASH
11,80,SALE,2,263.61,527.22,2023-05-14,UPI
31,106,SALE,10,502.25,5022.5,2023-02-23,CARD
29,186,SALE,5,241.69,1208.45,2023-11-16,CARD
28,155,SALE,5,444.95,2224.75,2023-11-27,CASH
41,150,SALE,8,330.37,2642.96,2023-12-21,CARD
25,160,SALE,10,361.81,3618.1,2023-07-15,CARD
15,123,SALE,2,82.71,165.42,2023-09-17,UPI
27,188,SALE,2,243.43,486.86,2023-11-30,CASH
6,148,SALE,5,41.86,209.3,2023-01-14,CARD
34,23,SALE,10,91.12,911.2,2023-11-17,CARD
22,43,SALE,7,318.93,2232.51,2023-09-26,CASH
14,128,SALE,2,164.87,329.74,2023-07-15,CARD
1,88,SALE,8,69.72,557.76,2023-07-27,CARD
17,183,SALE,5,353.51,1767.55,2023-12-14,CARD
42,24,SALE,1,544.19,544.19,2023-02-12,UPI
41,109,SALE,2,116.68,233.36,2023-11-22,CASH
27,181,SALE,2,218.98,437.96,2023-04-05,CASH
1,14,SALE,1,158.33,158.33,2023-07-02,CASH
20,76,SALE,1,216.32,216.32,2023-12-18,CASH
41,81,SALE,10,205.57,2055.7,2023-03-21,CARD
8,200,SALE,9,299.1,2691.9,2023-10-15,CASH
5,104,SALE,3,328.35,985.05,2023-11-05,UPI
19,41,SALE,10,89.66,896.6,2023-04-22,CARD
25,11,SALE,4,155.47,621.88,2023-02-16,CARD
26,109,SALE,6,104.22,625.32,2023-03-28,UPI
7,157,SALE,6,428.23,2569.38,2023-11-11,CASH
50,86,SALE,3,304.36,913.08,2023-03-03,CASH
33,186,SALE,6,228.18,1369.08,2023-06-25,UPI
36,129,SALE,1,181.58,181.58,2023-10-27,CASH
47,199,SALE,8,362.13,2897.04,2023-10-30,UPI
17,173,SALE,2,238.56,477.12,2023-08-02,CARD
35,170,SALE,3,441.47,1324.41,2023-03-22,UPI
5,126,SALE,9,185.66,1670.94,2023-10-30,CASH
37,143,SALE,2,330.17,660.34,2023-05-20,CARD
15,35,SALE,1,434.17,434.17,2023-01-08,CASH
4,177,SALE,3,380.05,1140.15,2023-02-26,CASH
15,129,SALE,5,175.32,876.6,2023-03-30,CARD
46,9,SALE,10,493.58,4935.8,2023-12-13,CASH
1,75,SALE,1,405.49,405.49,2023-11-03,CASH
27,102,SALE,10,391.28,3912.8,2023-02-14,UPI
46,166,SALE,10,315.91,3159.1,2023-08-03,CARD
8,181,SALE,10,222.46,2224.6,2023-02-04,CARD
26,38,SALE,7,256.13,1792.91,2023-02-28,UPI
37,13,SALE,5,139.04,695.2,2023-05-09,UPI
1,37,SALE,8,354.76,2838.08,2023-01-03,CASH
28,47,SALE,1,88.71,88.71,2023-08-05,UPI
18,118,SALE,10,279.09,2790.9,2023-08-30,CARD
45,82,SALE,4,283.74,1134.96,2023-09-19,CARD
35,169,SALE,10,193.34,1933.4,2023-07-24,CARD
21,71,SALE,2,400.1,800.2,2023-08-31,CASH
4,189,SALE,9,77.31,695.79,2023-02-19,CASH
41,36,SALE,7,355.22,2486.54,2023-08-11,CARD
15,106,SALE,6,461.68,2770.08,2023-05-19,CASH
48,113,SALE,6,334.0,2004.0,2023-11-20,UPI
9,26,SALE,2,30.32,60.64,2023-04-26,CARD
37,157,SALE,8,404.65,3237.2,2023-10-24,CARD
4,175,SALE,2,439.4,878.8,2023-02-02,CASH
2,54,SALE,8,394.07,3152.56,2023-05-08,UPI
41,182,SALE,8,331.17,2649.36,2023-07-19,CARD
33,160,SALE,2,390.95,781.9,2023-09-13,UPI
39,77,SALE,2,222.63,445.26,2023-01-12,UPI
6,162,SALE,10,128.8,1288.0,2023-06-03,UPI
14,12,SALE,3,391.89,1175.67,2023-06-06,CARD
27,89,SALE,2,220.14,440.28,2023-01-21,UPI
2,10,SALE,6,379.98,2279.88,2023-01-09,CARD
39,119,SALE,1,312.69,312.69,2023-11-22,CASH
47,115,SALE,3,465.27,1395.81,2023-07-09,CASH
45,139,SALE,4,103.55,414.2,2023-09-10,UPI
41,36,SALE,3,328.64,985.92,2023-11-07,CARD
3,62,SALE,8,345.57,2764.56,2023-03-26,CASH
48,62,SALE,5,343.28,1716.4,2023-10-24,CASH
48,116,SALE,3,444.05,1332.15,2023-06-30,CASH
45,80,SALE,7,274.79,1923.53,2023-04-04,CARD
47,23,SALE,9,88.25,794.25,2023-02-28,CASH
35,66,SALE,2,156.27,312.54,2023-01-25,CASH
35,184,SALE,5,426.81,2134.05,2023-10-16,UPI
29,134,SALE,6,391.92,2351.52,2023-08-19,CASH
13,127,SALE,8,326.1,2608.8,2023-08-17,CASH
34,114,SALE,2,203.28,406.56,2023-11-06,CARD
8,142,SALE,7,402.39,2816.73,2023-10-24,UPI
7,149,SALE,2,34.52,69.04,2023-04-01,UPI
43,189,SALE,1,75.35,75.35,2023-10-23,CARD
46,7,SALE,10,240.79,2407.9,2023-04-24,UPI
3,66,SALE,7,171.35,1199.45,2023-11-27,CARD
1,35,SALE,4,454.73,1818.92,2023-07-12,CARD
39,168,SALE,2,390.52,781.04,2023-05-14,UPI
33,183,SALE,1,358.61,358.61,2023-06-01,CASH
33,5,SALE,2,73.94,147.88,2023-07-22,CARD
36,108,SALE,8,333.58,2668.64,2023-03-21,CASH
32,57,SALE,4,145.42,581.68,2023-09-16,CASH
30,92,SALE,6,191.68,1150.08,2023-02-22,CASH
28,159,SALE,9,49.73,447.57,2023-05-21,CARD
11,1,SALE,10,101.12,1011.2,2023-09-02,CASH
50,177,SALE,3,370.27,1110.81,2023-01-23,CASH
32,165,SALE,10,347.42,3474.2,2023-05-17,CARD
28,110,SALE,7,134.9,944.3,2023-06-01,CARD
49,156,SALE,6,122.48,734.88,2023-08-19,UPI
33,26,SALE,3,33.56,100.68,2023-02-06,CASH
44,60,SALE,4,116.25,465.0,2023-10-11,CASH
11,29,SALE,9,192.11,1728.99,2023-06-02,CASH
42,180,SALE,7,54.57,381.99,2023-05-27,CARD
30,136,SALE,8,320.87,2566.96,2023-10-22,UPI
47,123,SALE,1,83.19,83.19,2023-08-03,CASH
15,85,SALE,10,362.39,3623.9,2023-06-07,UPI
41,1,SALE,4,108.24,432.96,2023-02-16,UPI
46,92,SALE,7,192.46,1347.22,2023-08-10,UPI
28,68,SALE,7,71.06,497.42,2023-05-15,CARD
16,155,SALE,10,458.26,4582.6,2023-03-09,UPI
38,99,SALE,4,196.25,785.0,2023-09-21,UPI
40,36,SALE,6,393.11,2358.66,2023-11-23,CASH
47,168,SALE,4,373.99,1495.96,2023-02-03,CARD
21,148,SALE,7,43.76,306.32,2023-01-22,UPI
5,19,SALE,6,101.99,611.94,2023-10-03,CARD
18,91,SALE,6,41.42,248.52,2023-04-02,CARD
18,48,SALE,5,164.52,822.6,2023-11-26,CARD
14,84,SALE,1,41.16,41.16,2023-08-05,CARD
12,164,SALE,9,357.43,3216.87,2023-05-16,UPI
43,156,SALE,4,123.51,494.04,2023-10-17,CASH
12,130,SALE,7,99.14,693.98,2023-01-09,UPI
27,35,SALE,3,468.96,1406.88,2023-03-30,CARD
45,63,SALE,8,469.64,3757.12,2023-07-10,CARD
6,114,SALE,8,236.27,1890.16,2023-06-26,UPI
36,122,SALE,8,282.06,2256.48,2023-06-04,UPI
37,164,SALE,5,307.93,1539.65,2023-03-28,UPI
49,89,SALE,9,200.06,1800.54,2023-12-24,UPI
42,155,SALE,9,469.44,4224.96,2023-12-29,CASH
33,172,SALE,6,479.42,2876.52,2023-04-15,UPI
44,144,SALE,4,19.08,76.32,2023-10-04,CASH
50,102,SALE,6,404.84,2429.04,2023-11-04,UPI
8,158,SALE,10,241.47,2414.7,2023-04-29,CASH
20,43,SALE,3,279.69,839.07,2023-03-26,UPI
9,51,SALE,8,201.88,1615.04,2023-12-30,CARD
50,140,SALE,8,111.51,892.08,2023-05-16,CASH
50,147,SALE,4,265.84,1063.36,2023-12-05,CARD
27,153,SALE,3,190.08,570.24,2023-04-30,CASH
47,195,SALE,4,157.19,628.76,2023-12-17,CARD
15,88,SALE,1,61.86,61.86,2023-10-27,CARD
7,178,SALE,3,17.24,51.72,2023-03-14,CASH
37,59,SALE,2,262.15,524.3,2023-03-31,CASH
32,65,SALE,1,146.33,146.33,2023-07-30,CARD
20,199,SALE,8,374.49,2995.92,2023-08-05,CASH
44,169,SALE,8,218.58,1748.64,2023-08-07,UPI
31,197,SALE,10,396.82,3968.2,2023-07-14,CASH
36,69,SALE,8,202.73,1621.84,2023-07-21,CARD
42,78,SALE,6,339.64,2037.84,2023-01-04,CASH
5,86,SALE,7,301.3,2109.1,2023-01-10,CARD
5,27,SALE,4,115.38,461.52,2023-10-14,CARD
10,43,SALE,7,282.34,1976.38,2023-02-13,CASH
34,176,SALE,1,213.01,213.01,2023-03-29,CASH
31,63,SALE,2,490.55,981.1,2023-12-07,UPI
40,174,SALE,3,348.32,1044.96,2023-08-09,CARD
13,179,SALE,1,104.81,104.81,2023-04-11,CARD
33,98,SALE,1,207.33,207.33,2023-10-11,UPI
28,74,SALE,3,240.57,721.71,2023-04-14,UPI
9,20,SALE,8,443.81,3550.48,2023-11-26,UPI
37,98,SALE,2,183.27,366.54,2023-01-02,UPI
37,56,SALE,8,137.07,1096.56,2023-02-10,UPI
12,29,SALE,5,181.86,909.3,2023-03-17,CASH
35,22,SALE,4,24.71,98.84,2023-05-10,CASH
33,194,SALE,7,112.29,786.03,2023-01-03,UPI
32,61,SALE,6,407.57,2445.42,2023-12-28,CASH
26,35,SALE,9,484.36,4359.24,2023-11-23,CARD
27,56,SALE,7,123.87,867.09,2023-01-11,CARD
21,108,SALE,6,351.85,2111.1,2023-03-08,CARD
44,97,SALE,8,360.98,2887.84,2023-03-13,CARD
8,151,SALE,7,318.74,2231.18,2023-10-21,CARD
43,190,SALE,4,262.96,1051.84,2023-09-10,UPI
11,35,SALE,3,497.55,1492.65,2023-11-04,UPI
20,7,SALE,10,263.26,2632.6,2023-02-21,CASH
11,25,SALE,7,130.57,913.99,2023-12-18,CARD
34,169,SALE,8,219.52,1756.16,2023-03-22,CARD
36,126,SALE,8,183.98,1471.84,2023-11-11,UPI
34,125,SALE,8,108.89,871.12,2023-06-10,UPI
11,168,SALE,7,351.03,2457.21,2023-02-13,CARD
6,55,SALE,1,234.19,234.19,2023-09-09,CARD
17,155,SALE,8,500.35,4002.8,2023-10-28,CASH
8,31,SALE,3,101.31,303.93,2023-05-12,CASH
29,37,SALE,7,397.94,2785.58,2023-02-05,CASH
1,196,SALE,2,152.49,304.98,2023-09-12,UPI
7,5,SALE,5,69.36,346.8,2023-08-13,UPI
12,7,SALE,1,246.48,246.48,2023-08-10,CASH
20,128,SALE,6,197.33,1183.98,2023-01-25,CARD
44,58,SALE,5,137.54,687.7,2023-08-17,UPI
26,153,SALE,8,221.04,1768.32,2023-10-30,CASH
7,138,SALE,3,173.99,521.97,2023-06-28,CASH
5,77,SALE,8,206.52,1652.16,2023-12-08,CASH
27,164,SALE,10,359.41,3594.1,2023-07-30,UPI
19,117,SALE,5,255.16,1275.8,2023-01-24,UPI
8,23,SALE,8,87.68,701.44,2023-09-11,CASH
16,150,SALE,6,327.53,1965.18,2023-09-11,CARD
23,158,SALE,6,259.04,1554.24,2023-03-02,UPI
46,142,SALE,2,440.77,881.54,2023-06-13,CASH
7,154,SALE,2,408.64,817.28,2023-02-05,UPI
10,129,SALE,4,185.75,743.0,2023-09-18,CASH
29,55,SALE,7,227.26,1590.82,2023-02-15,CARD
13,163,SALE,3,135.87,407.61,2023-03-08,CARD
48,34,SALE,9,104.4,939.6,2023-02-26,CASH
14,168,SALE,2,375.7,751.4,2023-12-22,CARD
16,4,SALE,8,355.94,2847.52,2023-01-04,UPI
25,7,SALE,1,256.96,256.96,2023-07-19,UPI
31,2,SALE,3,414.43,1243.29,2023-10-22,CASH
4,120,SALE,7,213.26,1492.82,2023-04-28,CARD
26,160,SALE,4,346.21,1384.84,2023-09-22,CARD
32,99,SALE,1,195.25,195.25,2023-06-16,CARD
7,33,SALE,4,217.57,870.28,2023-02-15,CASH
2,46,SALE,6,249.13,1494.78,2023-08-03,CARD
17,110,SALE,8,133.78,1070.24,2023-04-01,CASH
16,76,SALE,9,213.12,1918.08,2023-12-11,CARD
25,188,SALE,8,241.76,1934.08,2023-09-09,CASH
48,151,SALE,9,317.56,2858.04,2023-03-21,UPI
28,199,SALE,2,374.85,749.7,2023-08-31,CARD
19,49,SALE,5,62.3,311.5,2023-11-29,UPI
2,140,SALE,8,107.47,859.76,2023-05-30,CARD
38,15,SALE,6,145.95,875.7,2023-10-24,CARD
19,176,SALE,7,211.06,1477.42,2023-07-27,UPI
20,188,SALE,4,226.2,904.8,2023-09-22,UPI
14,99,SALE,10,183.46,1834.6,2023-08-25,CASH
50,182,SALE,5,347.36,1736.8,2023-06-20,CASH
6,44,SALE,4,199.93,799.72,2023-07-28,CASH
50,41,SALE,6,93.52,561.12,2023-04-23,CARD
29,34,SALE,9,121.99,1097.91,2023-06-29,UPI
22,130,SALE,2,102.34,204.68,2023-06-03,CARD
31,170,SALE,1,439.73,439.73,2023-10-11,CARD
2,30,SALE,2,110.03,220.06,2023-04-22,CASH
28,87,SALE,10,63.82,638.2,2023-11-05,UPI
24,167,SALE,8,175.72,1405.76,2023-10-27,UPI
43,117,SALE,5,223.06,1115.3,2023-04-13,UPI
32,175,SALE,1,422.57,422.57,2023-03-20,CARD
11,101,SALE,7,234.65,1642.55,2023-04-26,CASH
22,177,SALE,5,381.07,1905.35,2023-07-10,CASH
46,187,SALE,10,363.4,3634.0,2023-07-16,CARD
7,62,SALE,7,354.63,2482.41,2023-04-26,CASH
50,84,SALE,4,34.05,136.2,2023-02-28,CARD
24,50,SALE,3,51.86,155.58,2023-05-30,CASH
19,72,SALE,2,135.45,270.9,2023-12-15,UPI
10,183,SALE,3,388.22,1164.66,2023-10-14,UPI
18,118,SALE,5,287.39,1436.95,2023-05-28,CARD
46,184,SALE,4,464.74,1858.96,2023-07-03,CARD
50,40,SALE,6,283.6,1701.6,2023-11-24,CASH
33,16,SALE,1,84.87,84.87,2023-09-13,CARD
47,169,SALE,6,198.29,1189.74,2023-03-11,CARD
49,169,SALE,2,213.47,426.94,2023-03-28,CARD
39,60,SALE,6,100.2,601.2,2023-08-07,UPI
32,155,SALE,9,452.46,4072.14,2023-03-06,CASH
26,81,SALE,10,198.2,1982.0,2023-05-18,CASH
43,127,SALE,4,348.32,1393.28,2023-11-02,UPI
17,134,SALE,9,438.82,3949.38,2023-12-10,UPI
25,16,SALE,7,88.29,618.03,2023-09-07,UPI
7,52,SALE,9,162.31,1460.79,2023-10-16,CARD
4,107,SALE,2,438.43,876.86,2023-12-31,CARD
45,108,SALE,2,300.04,600.08,2023-02-16,CASH
30,159,SALE,6,54.08,324.48,2023-04-28,CARD
33,134,SALE,3,466.82,1400.46,2023-02-05,CARD
26,69,SALE,1,188.49,188.49,2023-05-26,CARD
42,63,SALE,2,492.33,984.66,2023-08-18,CASH
18,124,SALE,4,331.11,1324.44,2023-12-07,CASH
46,140,SALE,6,112.76,676.56,2023-07-30,CARD
4,168,SALE,4,380.15,1520.6,2023-03-12,CARD
13,75,SALE,1,388.87,388.87,2023-12-20,CARD
8,2,SALE,8,417.23,3337.84,2023-08-16,CARD
11,151,SALE,4,339.65,1358.6,2023-06-06,CARD
38,15,SALE,7,156.02,1092.14,2023-10-07,CARD
13,125,SALE,1,96.26,96.26,2023-10-26,UPI
50,150,SALE,8,308.67,2469.36,2023-05-20,UPI
16,107,SALE,4,473.5,1894.0,2023-03-17,UPI
37,26,SALE,5,34.84,174.2,2023-12-29,UPI
9,142,SALE,9,447.21,4024.89,2023-01-06,UPI
33,151,SALE,9,335.56,3020.04,2023-11-23,UPI
40,114,SALE,6,229.74,1378.44,2023-11-11,CARD
1,16,SALE,3,84.49,253.47,2023-05-21,UPI
37,66,SALE,7,165.95,1161.65,2023-12-24,CARD
37,13,SALE,10,137.8,1378.0,2023-03-24,UPI
34,8,SALE,10,240.41,2404.1,2023-01-30,CARD
42,63,SALE,9,481.55,4333.95,2023-03-20,UPI
22,175,SALE,2,401.68,803.36,2023-11-02,UPI
1,155,SALE,2,478.46,956.92,2023-10-18,UPI
15,117,SALE,4,247.5,990.0,2023-09-11,CASH
13,75,SALE,3,376.21,1128.63,2023-06-19,CASH
13,26,SALE,10,30.68,306.8,2023-04-13,CASH
39,197,SALE,10,441.64,4416.4,2023-06-01,CASH
8,55,SALE,4,224.68,898.72,2023-03-28,CASH
50,94,SALE,10,213.13,2131.3,2023-02-24,UPI
48,135,SALE,2,44.15,88.3,2023-09-19,UPI
6,162,SALE,1,134.2,134.2,2023-02-22,CARD
29,173,SALE,7,233.98,1637.86,2023-01-10,CASH
39,168,SALE,9,392.4,3531.6,2023-08-17,CASH
30,44,SALE,1,191.46,191.46,2023-03-31,UPI
25,190,SALE,9,244.83,2203.47,2023-09-07,UPI
1,139,SALE,5,100.73,503.65,2023-08-05,CARD
8,98,SALE,7,190.47,1333.29,2023-02-24,CASH
17,161,SALE,3,202.84,608.52,2023-10-24,CARD
15,8,SALE,3,228.55,685.65,2023-06-29,CARD
36,68,SALE,10,75.47,754.7,2023-07-13,UPI
31,177,SALE,7,364.54,2551.78,2023-08-11,CASH
13,151,SALE,2,300.71,601.42,2023-04-17,CASH
5,51,SALE,5,228.24,1141.2,2023-09-03,CASH
10,3,SALE,4,241.05,964.2,2023-11-23,UPI
3,84,SALE,5,40.76,203.8,2023-04-15,CARD
24,28,SALE,8,466.26,3730.08,2023-09-09,UPI
43,199,SALE,10,342.77,3427.7,2023-03-28,UPI
1,128,SALE,8,184.78,1478.24,2023-08-07,CASH
7,102,SALE,2,394.68,789.36,2023-05-04,UPI
4,66,SALE,9,156.43,1407.87,2023-09-16,CASH
34,66,SALE,4,166.61,666.44,2023-08-10,UPI
